65.0200625000001,66.9440625000001,68.11268750000009,69.30925000000009,70.59281250000011,72.1996875000001,73.69250000000011,75.8996250000001,76.28425000000011,77.8300625000001,79.9764375000001,81.33243750000013,81.83550000000011,83.39481250000013,85.38187500000015,86.09056250000013,87.30300000000014,88.85906250000012,91.13756250000013,92.05012500000015,92.95662500000014,94.36925000000015,95.90481250000015,98.36225000000015,99.61800000000014,100.03487500000014,102.00712500000014,103.10775000000015,105.20500000000015,106.31581250000015,107.30856250000015,109.29550000000017,110.29043750000018,111.28675000000015,112.39181250000016,113.68393750000017
7.0,9.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,14.0,14.0,14.0,16.0,16.0,24.0,36.0,54.0,73.0,69.0,55.0,37.0,15.0
65.51656250000009,67.1207500000001,68.5151250000001,70.15381250000009,71.2682500000001,72.7381875000001,74.33656250000011,75.7317500000001,77.28956250000012,78.1315000000001,79.69687500000009,80.9775625000001,82.37193750000013,83.21812500000013,84.49775000000014,86.20593750000013,87.34243750000014,88.73368750000014,90.22393750000013,91.47343750000014,92.70043750000015,94.00481250000014,96.42000000000016,96.68606250000015,98.75881250000016,99.55093750000016,100.74793750000016,102.69368750000015,103.57937500000017,105.67900000000014,106.68900000000016,107.69850000000017,109.71012500000015,110.72162500000016,111.62006250000015,112.75606250000017
7.0,8.0,9.0,9.0,10.0,11.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,14.0,14.0,13.0,14.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,13.0,12.0,13.0,12.0,12.0,10.0,10.0,9.0,7.0
81.64650000000012,84.04331250000013,85.48668750000014,86.70018750000014,87.80262500000015,88.79187500000015,90.67218750000015,90.77106250000013,92.75456250000015,93.67262500000015,94.67743750000015,95.90518750000015,97.77462500000016,98.78987500000017,99.80150000000015,101.73225000000015,102.72037500000016,103.67318750000015,105.62887500000016,106.61406250000014,107.63668750000015,108.84962500000015,110.65256250000017,111.69000000000017,112.70393750000015,114.68118750000018,115.64650000000017,116.54775000000016,117.81400000000016,119.84462500000018,121.50068750000018,121.86537500000017,123.00118750000017,124.46268750000017,126.15131250000017,127.61456250000019
13.0,16.0,21.0,36.0,56.0,79.0,102.0,109.0,75.0,49.0,32.0,17.0,17.0,15.0,16.0,14.0,13.0,12.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,6.0
63.06112500000009,65.7566875000001,66.56818750000009,68.22000000000008,70.7783125000001,71.11875000000009,74.00350000000009,75.1065625000001,77.0851875000001,78.06256250000011,80.1569375000001,81.08281250000012,83.03981250000014,85.04343750000014,86.04612500000013,87.86637500000015,89.85618750000015,90.88712500000014,92.52850000000015,94.87225000000015,95.98543750000015,97.77650000000017,98.74112500000015,100.24750000000014,102.01512500000015,104.15693750000015,104.94993750000016,107.26837500000016,108.39525000000016,111.30462500000016,111.38062500000015,114.23837500000016,115.2378750000002,116.2242500000002,117.76706250000016,119.93200000000016
8.0,9.0,9.0,10.0,11.0,11.0,13.0,13.0,13.0,12.0,14.0,14.0,13.0,14.0,13.0,13.0,13.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,12.0,13.0,12.0,15.0,17.0,19.0,15.0,9.0
105.44462500000017,109.01893750000015,110.91531250000016,111.76262500000016,113.13831250000017,114.83300000000017,116.74156250000017,118.44118750000017,120.34918750000017,122.19237500000017,124.47868750000016,127.22193750000018,129.13575000000017,129.6030625000002,131.67800000000017,134.40587500000018,135.52262500000018,137.84043750000018,140.2228750000002,141.09443750000014,143.3267500000002,145.17487500000018,146.25762500000022,148.7789375000002,150.40156250000024,152.1257500000002,153.98587500000022,156.53318750000022,157.8810625000002,160.8711875000002,162.53018750000018,163.91468750000018,164.71925000000022,166.70056250000022,168.73300000000023,170.2562500000002
9.0,21.0,44.0,51.0,46.0,28.0,13.0,11.0,11.0,11.0,11.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,11.0,12.0,12.0,22.0,41.0,56.0,52.0,33.0,14.0,11.0
-15.982750000000019,-13.705125000000017,-12.944750000000017,-11.438437500000015,-10.076437500000011,-9.305187500000011,-7.7337500000000095,-7.09725000000001,-6.310812500000008,-4.904437500000006,-4.125750000000005,-2.890937500000003,-1.4982500000000016,-0.36181250000000026,0.4152500000000004,1.7439375000000017,2.687125000000003,3.904500000000005,5.348437500000006,6.1593125000000075,7.5957500000000095,8.89250000000001,9.73412500000001,11.153562500000012,11.890562500000014,13.175750000000015,14.250125000000015,15.45131250000002,16.67825000000002,17.649437500000026,19.591812500000024,20.319062500000022,21.861750000000026,23.031062500000026,23.58018750000003,24.55318750000003
12.0,14.0,16.0,25.0,37.0,49.0,63.0,63.0,61.0,41.0,29.0,17.0,14.0,13.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0
